slot number	?0	rarity	Gacha	DMG	DPS	internalname	correctname	searchname	Base HP	Knockback	Movespeed	BaseDmg	Half time between attacks	Range	Cost	Base Cost	Respawn time no treasures (f)	?1	Hitbox size	Red	?2	Area	First frame atk	?3	?4	Floating	Black	Metal	White	Angel	Alien	Zombie	Strong against	knockback %	Freeze %	Freeze by frames	Slow Chance	Slow Length	Resistant	Massive Dmg	Critical %	Only attacks?	Extra Money	Base Destroyer	Wave chance	Wave level	Weaken chance %	Weaken Length	Weaken by %	Strengthen at % health	Increase damage by	Survive chance %	Metal attrib	Standing Distance	LD width	Resist shockwave	Wave Blocker	Resist  Knockback	Resist Freeze	Resist Slow	Resist Weaken	Zombie Killer	Witch Killer	Target Witch	# of atks before not moving	Shield Wall flag	1 multihit BaseDmg	2 multihit BaseDmg	1 multihit frame	2 multihit frame	Use ability 1st hit	Use ability first multi hit	Use Ability 2 multihit	Spawn Animation	Soul animation	Unique Spawn Animation	Marks Legend forms? + Moneko	?5	?6	Barrier breaker % chance	Warp Chance	Warp duration	Minimum Warp	Maximum Warp	Warp Blocker	Target eva angels	Eva killer?	Target Relic	Resist Curse	Insanely Resistant	Insanely Massive Dmg	Savage blow %	Savage blow dmgX	Dodge Chance	Dodge time	Full Swing	correctname	atk freq	backswing	dps
388	3	R	22	1020	638	unit389	Ren Katagiri	ren katagiri	500	3	8	60	0	200	525	350	380	0	320	0	0	0	17	6	9	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Ren Katagiri	32	15	56,25
388	4	R	22	1020	638	unit389	Ren Katagiri CC	ren katagiri cc	500	3	8	60	0	200	525	350	380	0	320	0	0	0	17	6	9	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Ren Katagiri CC	32	15	56,25
389	3	R	22	1105	409	unit390	Karin Nekozuka	karin nekozuka	360	3	20	65	34	300	495	330	330	0	320	0	0	0	14	6	9	1	0	0	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Karin Nekozuka	81	27	24,07407407
389	4	R	22	1105	409	unit390	Karin Nekozuka CC	karin nekozuka cc	360	3	20	65	34	300	495	330	330	0	320	0	0	0	14	6	9	1	0	0	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Karin Nekozuka CC	81	27	24,07407407
390	3	S	22	8160	2205	unit391	Aoi Hayakawa	aoi hayakawa	960	2	19	480	46	200	1320	880	480	0	320	0	0	1	20	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	Aoi Hayakawa	111	51	129,7297297
390	4	S	22	10880	2941	unit391	Aoi Hayakawa CC	aoi hayakawa cc	1280	2	19	640	46	200	1320	880	480	0	320	0	0	1	20	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	Aoi Hayakawa CC	111	51	172,972973
390	5	S	22	10880	2027	unit391	Baseball Mask a	baseball mask a	1280	2	19	640	67	275	1320	880	480	0	320	0	0	1	28	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	Baseball Mask a	161	34	119,2546584
391	3	S	22	7650	2165	unit392	Mizuki Tachibana	mizuki tachibana	1100	3	22	450	46	200	1290	860	510	0	320	0	0	1	15	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	Mizuki Tachibana	106	31	127,3584906
391	4	S	22	10200	2887	unit392	Mizuki Tachibana CC	mizuki tachibana cc	1450	3	22	600	46	200	1290	860	510	0	320	0	0	1	15	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	Mizuki Tachibana CC	106	31	169,8113208
391	5	S	22	10200	1987	unit392	Baseball Mask b	baseball mask b	1450	3	22	600	39	300	1290	860	510	0	320	0	0	1	21	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	Baseball Mask b	98	17	183,6734694
392	3	S	22	5100	1962	unit393	Hijiri Rokudo	hijiri rokudo	880	3	18	300	30	200	1170	780	420	0	320	0	0	0	19	6	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	300	0	36	0	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	Hijiri Rokudo	56	73	321,4285714
392	4	S	22	6120	2354	unit393	Hijiri Rokudo CC	hijiri rokudo cc	1020	3	18	360	30	200	1170	780	420	0	320	0	0	0	19	6	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	360	0	36	0	1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	Hijiri Rokudo CC	56	73	385,7142857
392	5	S	22	9180	2295	unit393	Baseball Mask v	baseball mask v	1360	3	18	540	40	300	1170	780	420	0	320	0	0	1	19	6	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	Baseball Mask v	98	40	165,3061224
393	3	U	22	19550	3136	unit394	Saki Nijima	saki nijima	2700	5	10	1150	76	325	3900	2600	1750	0	320	0	0	1	36	6	9	1	1	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	Saki Nijima	187	18	184,4919786
393	4	U	22	24650	3955	unit394	Saki Nijima CC	saki nijima cc	3300	5	10	1450	76	325	3900	2600	1750	0	320	0	0	1	36	6	9	1	1	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	Saki Nijima CC	187	18	232,6203209
393	5	U	22	32300	5873	unit394	Samba Saki CC	samba saki cc	4200	5	10	1900	65	325	3900	2600	1750	0	320	0	0	1	36	6	9	1	1	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	Samba Saki CC	165	26	345,4545455
394	3	U	22	15300	2550	unit395	Subaru Hoshi	subaru hoshi	1600	4	21	900	75	400	4140	2760	2000	0	320	1	0	1	31	6	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	Subaru Hoshi	180	31	150
394	4	U	22	20400	3400	unit395	Subaru Hoshi CC	subaru hoshi cc	2000	4	21	1200	75	400	4140	2760	2000	0	320	1	0	1	31	6	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	Subaru Hoshi CC	180	31	200
394	5	U	22	30600	4590	unit395	Dark Subaru CC	dark subaru cc	2800	4	21	1800	75	425	4140	2760	2000	0	320	1	0	1	51	6	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	325	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	Dark Subaru CC	200	31	270
395	3	U	22	24140	3832	unit396	Miyabi Oyama	miyabi oyama	2310	4	12	1420	85	380	4020	2680	1800	0	320	0	0	1	20	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	Miyabi Oyama	189	29	225,3968254
395	4	U	22	28730	4560	unit396	Miyabi Oyama CC	miyabi oyama cc	2800	4	12	1690	85	380	4020	2680	1800	0	320	0	0	1	20	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	Miyabi Oyama CC	189	29	268,2539683
395	5	U	22	37910	6017	unit396	Baseball Mask d	baseball mask d	3780	4	12	2230	85	380	4020	2680	1800	0	320	0	0	1	20	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	Baseball Mask d	189	31	353,968254
396	3	U	4	51000	5100	unit397	Ganglion	ganglion	4000	4	40	3000	0	300	5400	3600	2100	0	320	0	0	1	84	0	9	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	350	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	Ganglion	301	217	299,0033223
396	4	U	4	51000	5100	unit397	Ganglion the Ancient	ganglion the ancient	4000	4	40	3000	0	300	5400	3600	2100	0	320	0	0	1	84	0	9	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	350	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	Ganglion the Ancient	301	217	299,0033223
396	5	U	4	51000	4005	unit397	Ganglion the Unleashed	ganglion the unleashed	6000	6	40	3000	0	300	5400	3600	2100	0	320	0	0	1	84	0	9	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	350	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	Ganglion the Unleashed	301	217	299,0033223
397	3	U	23	27200	2443	unit398	Sakura Sonic	sakura sonic	2700	4	12	1600	66	420	4200	2800	1800	0	320	0	0	1	76	0	9	0	0	1	0	0	0	0	0	0	0	0	100	100	1	0	5	0	0	0	0	0	100	100	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Sakura Sonic	207	75	231,884058
397	4	U	23	27200	1990	unit398	Afterschool Sakura	afterschool sakura	2700	4	12	1600	66	420	4200	2800	1800	0	320	0	0	1	76	0	9	0	0	1	0	0	0	0	0	0	0	0	100	100	1	0	5	0	0	0	0	0	100	100	50	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Afterschool Sakura	207	75	231,884058
398	3	0	0	1122	0	unit399	jap398e	jap398e	600	2	9	66	0	120	300	200	240	0	320	0	0	0	8	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	jap398e	33	25	60
398	4	0	0	1122	0	unit399	jap398t	jap398t	600	2	9	66	0	120	300	200	240	0	320	0	0	0	8	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	jap398t	33	25	60
399	3	R	26	255	114	unit400	Mentori	mentori	540	3	8	15	0	120	450	300	230	0	320	0	0	0	6	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Mentori	10	4	45
399	4	R	26	255	114	unit400	Mentori CC	mentori cc	540	3	8	15	0	120	450	300	230	0	320	0	0	0	6	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Mentori CC	10	4	45
400	3	E	26	1700	389	unit401	Imoto	imoto	480	2	8	100	23	170	480	320	240	0	320	0	0	0	15	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Imoto	60	17	50
400	4	E	26	1700	389	unit401	Imoto CC	imoto cc	480	2	8	100	23	170	480	320	240	0	320	0	0	0	15	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Imoto CC	60	17	50
401	3	U	10	13175	1417	unit402	Voli	voli	1100	3	15	775	60	320	1125	750	375	0	320	0	0	1	60	0	9	0	0	0	0	0	1	0	0	0	50	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	101	Voli	179	41	129,8882682
401	4	U	10	25075	2550	unit402	Volta	volta	2600	3	20	1475	60	370	3825	2550	1375	0	320	0	0	1	60	0	9	0	0	0	0	0	1	0	0	0	100	90	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	100	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	101	Volta	179	41	247,2067039
401	5	U	10	34000	3036	unit402	Gigavolta	gigavolta	3200	3	20	2000	60	370	3825	2550	1375	0	320	0	0	1	60	0	9	0	0	0	0	0	1	0	0	0	100	110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	100	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	101	Gigavolta	179	41	335,1955307
402	3	R	21	1870	584	unit403	Shinji & Cat	shinji & cat	450	3	9	110	30	160	375	250	450	0	320	0	0	1	37	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	110	110	46	55	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	85	Shinji & Cat	85	149	116,4705882
402	4	R	21	1870	572	unit403	Plug Suit Shinji	plug suit shinji	450	3	9	110	30	160	375	250	450	0	320	0	0	1	37	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	110	110	46	55	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	85	Plug Suit Shinji	85	149	116,4705882
402	5	R	21	2805	628	unit403	Plug Suit Shinji Black	plug suit shinji black	900	3	9	165	30	160	375	250	450	0	320	0	0	1	37	0	9	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	165	165	46	55	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	85	Plug Suit Shinji Black	85	149	174,7058824
403	3	E	21	510	201	unit404	Gendo & Fuyutsuki Cats	gendo & fuyutsuki cats	600	2	8	30	0	110	225	150	150	0	320	0	0	1	39	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	Gendo & Fuyutsuki Cats	77	38	11,68831169
403	4	E	21	510	201	unit404	Moon Gendo & Fuyutsuki Cats	moon gendo & fuyutsuki cats	600	2	8	30	0	110	225	150	150	0	320	0	0	1	39	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	Moon Gendo & Fuyutsuki Cats	77	38	11,68831169
404	3	R	21	221	737	unit405	Giraffe Unit-01	giraffe unit-01	450	5	33	13	0	150	750	500	135	0	320	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Giraffe Unit-01	10	4	39
404	4	R	21	221	737	unit405	Giraffe Unit-02	giraffe unit-02	450	5	33	13	0	150	750	500	135	0	320	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Giraffe Unit-02	10	4	39
405	3	E	21	4335	861	unit406	Kaworu & Cat	kaworu & cat	570	3	8	255	52	175	450	300	500	0	320	0	0	0	48	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	95	Kaworu & Cat	151	47	50,66225166
405	4	E	21	4335	861	unit406	Plug Suit Kaworu	plug suit kaworu	570	3	8	255	52	175	450	300	500	0	320	0	0	0	48	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	93	Plug Suit Kaworu	151	45	50,66225166
405	5	E	21	4335	613	unit406	Moon Kaworu	moon kaworu	570	3	8	255	54	250	450	300	500	0	320	0	0	1	60	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	108	Moon Kaworu	167	48	45,80838323
406	3	R	21	3825	1350	unit407	Rei Cat	rei cat	575	3	8	225	29	190	615	410	235	0	320	0	0	0	28	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	Rei Cat	85	19	79,41176471
406	4	R	21	3825	1350	unit407	Ayanami Cat (TBC)	ayanami cat (tbc)	575	3	8	225	29	190	615	410	235	0	320	0	0	0	28	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	Ayanami Cat (TBC)	85	19	79,41176471
407	3	R	21	4420	927	unit408	Asuka Cat	asuka cat	600	3	9	260	0	180	600	400	230	0	320	1	0	0	66	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	Asuka Cat	111	45	70,27027027
407	4	R	21	5015	1368	unit408	Apron Asuka	apron asuka	600	3	9	295	0	180	600	400	230	0	320	1	0	0	66	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	Apron Asuka	98	32	90,30612245
408	3	R	21	4080	1064	unit409	Mari Cat	mari cat	540	3	8	240	0	210	630	420	240	0	320	0	0	0	35	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	Mari Cat	76	41	94,73684211
408	4	R	21	2720	1088	unit409	Special Ops Mari	special ops mari	540	3	8	160	0	210	630	420	240	0	320	0	0	0	35	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	Special Ops Mari	116	81	41,37931034
409	3	S	21	16830	2970	unit410	Rei Ayanami	rei ayanami	1450	3	8	990	63	300	1170	780	400	0	320	0	0	1	45	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	200	50	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	91	Rei Ayanami	170	46	174,7058824
409	4	S	21	16830	2970	unit410	Plug suit Rei	plug suit rei	1450	3	8	990	63	300	1170	780	400	0	320	0	0	1	45	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	200	50	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	91	Plug suit Rei	170	46	174,7058824
410	3	S	21	13260	1187	unit411	Asuka Langley	asuka langley	1560	2	10	780	53	315	1140	760	425	0	320	1	0	1	39	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	99	Asuka Langley	144	60	162,5
410	4	S	21	13260	1372	unit411	Plug suit Asuka	plug suit asuka	1560	2	10	780	53	315	1140	760	425	0	320	1	0	1	39	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	99	Plug suit Asuka	144	60	162,5
